session_id,date,day_index,device,user_type,arm,converted,page_load_ms
506,2026-06-01,0,desktop,new,control,1,1478.8
507,2026-06-01,0,mobile,new,control,0,2585.6
508,2026-06-01,0,mobile,returning,treatment,1,2922.0
509,2026-06-01,0,desktop,returning,treatment,0,1522.7
510,2026-06-01,0,desktop,returning,control,0,2072.1
511,2026-06-01,0,mobile,returning,treatment,0,3044.2
512,2026-06-01,0,mobile,new,treatment,0,1781.6
513,2026-06-01,0,mobile,returning,control,0,1780.1
514,2026-06-01,0,mobile,new,control,0,2117.8
515,2026-06-01,0,desktop,returning,treatment,0,1806.3
516,2026-06-01,0,desktop,new,treatment,0,1037.0
517,2026-06-01,0,desktop,new,control,0,884.9
518,2026-06-01,0,desktop,new,treatment,0,2082.9
519,2026-06-01,0,desktop,returning,control,0,2027.1
520,2026-06-01,0,desktop,returning,treatment,0,1020.1
521,2026-06-01,0,mobile,new,treatment,0,2089.7
522,2026-06-01,0,desktop,returning,treatment,0,2007.0
523,2026-06-01,0,desktop,new,control,0,1508.7
524,2026-06-01,0,desktop,new,control,0,1498.6
525,2026-06-01,0,desktop,returning,control,0,1637.8
526,2026-06-01,0,desktop,returning,control,0,918.9
527,2026-06-01,0,mobile,new,control,0,1935.2
528,2026-06-01,0,mobile,returning,control,0,2219.2
529,2026-06-01,0,desktop,returning,control,0,1284.3
530,2026-06-01,0,mobile,returning,control,0,1561.3
531,2026-06-01,0,desktop,new,control,0,1466.7
532,2026-06-01,0,desktop,new,control,0,1169.7
533,2026-06-01,0,mobile,returning,control,0,1852.2
534,2026-06-01,0,desktop,returning,treatment,0,1412.9
535,2026-06-01,0,mobile,returning,control,0,1814.6
536,2026-06-01,0,desktop,returning,treatment,0,2179.1
537,2026-06-01,0,mobile,returning,control,0,1218.6
538,2026-06-01,0,desktop,new,control,0,1485.1
539,2026-06-01,0,desktop,returning,control,0,1200.2
540,2026-06-01,0,mobile,returning,control,0,1694.3
541,2026-06-01,0,desktop,new,treatment,0,2083.3
542,2026-06-01,0,mobile,returning,treatment,0,2832.7
543,2026-06-01,0,desktop,new,control,0,1333.4
544,2026-06-01,0,mobile,returning,treatment,0,1363.9
545,2026-06-01,0,mobile,new,control,0,1474.2
546,2026-06-01,0,desktop,returning,control,0,1561.2
547,2026-06-01,0,mobile,returning,control,0,1448.5
548,2026-06-01,0,mobile,returning,treatment,0,2192.0
549,2026-06-01,0,desktop,new,control,0,1635.4
550,2026-06-01,0,desktop,new,control,0,1435.9
551,2026-06-01,0,mobile,new,treatment,0,2665.9
552,2026-06-01,0,mobile,returning,control,0,1516.1
553,2026-06-01,0,mobile,returning,treatment,0,1507.3
554,2026-06-01,0,desktop,returning,control,0,1137.3
555,2026-06-01,0,desktop,returning,treatment,1,1751.6
556,2026-06-01,0,mobile,new,treatment,0,2526.7
557,2026-06-01,0,mobile,new,control,0,2016.4
558,2026-06-01,0,mobile,returning,treatment,0,1542.3
559,2026-06-01,0,desktop,new,control,1,1201.6
560,2026-06-01,0,desktop,returning,treatment,0,1303.9
561,2026-06-01,0,desktop,new,treatment,0,1879.4
562,2026-06-01,0,desktop,returning,control,0,2499.6
563,2026-06-01,0,mobile,returning,treatment,0,2794.8
564,2026-06-01,0,mobile,returning,treatment,1,2049.4
565,2026-06-01,0,mobile,new,treatment,0,2779.5
566,2026-06-01,0,desktop,returning,control,0,1624.3
567,2026-06-01,0,mobile,returning,treatment,1,1895.8
568,2026-06-01,0,mobile,returning,control,0,1894.8
569,2026-06-01,0,desktop,returning,treatment,0,1340.0
570,2026-06-01,0,mobile,new,treatment,0,2010.4
571,2026-06-01,0,mobile,new,control,0,2227.1
572,2026-06-01,0,mobile,new,control,0,1853.7
573,2026-06-01,0,mobile,returning,control,0,3202.2
574,2026-06-01,0,mobile,returning,treatment,0,2237.3
575,2026-06-01,0,mobile,returning,treatment,0,2040.8
576,2026-06-01,0,desktop,returning,treatment,0,1312.4
577,2026-06-01,0,desktop,new,control,0,1735.3
578,2026-06-01,0,mobile,new,control,1,1544.0
579,2026-06-01,0,desktop,new,treatment,0,1248.9
580,2026-06-01,0,desktop,returning,control,0,1102.5
581,2026-06-01,0,desktop,new,control,0,1587.8
582,2026-06-01,0,mobile,new,treatment,0,2059.6
583,2026-06-01,0,desktop,new,control,0,1527.6
584,2026-06-01,0,mobile,new,control,0,1849.2
585,2026-06-01,0,mobile,returning,treatment,0,1865.7
586,2026-06-01,0,mobile,new,treatment,0,1744.3
587,2026-06-01,0,desktop,returning,treatment,0,1545.5
588,2026-06-01,0,mobile,new,treatment,0,2512.9
589,2026-06-01,0,mobile,returning,treatment,0,2016.1
590,2026-06-01,0,desktop,returning,control,0,1399.7
591,2026-06-01,0,desktop,new,treatment,0,2272.5
592,2026-06-01,0,mobile,new,control,0,1398.1
593,2026-06-01,0,desktop,returning,treatment,0,1614.4
594,2026-06-01,0,mobile,returning,treatment,0,2601.2
595,2026-06-01,0,desktop,returning,treatment,0,2076.8
596,2026-06-01,0,desktop,returning,treatment,1,1527.2
597,2026-06-01,0,mobile,returning,control,0,2030.2
598,2026-06-01,0,desktop,returning,treatment,0,1423.7
599,2026-06-01,0,desktop,returning,control,0,1435.5
600,2026-06-01,0,mobile,returning,control,0,1978.1
601,2026-06-01,0,mobile,new,treatment,0,1727.7
602,2026-06-01,0,desktop,new,treatment,0,1508.8
603,2026-06-01,0,desktop,returning,treatment,0,1130.0
604,2026-06-01,0,mobile,returning,control,0,1813.8
605,2026-06-01,0,mobile,returning,control,0,1676.7
606,2026-06-01,0,mobile,new,treatment,0,2311.1
607,2026-06-01,0,mobile,returning,treatment,0,1695.8
608,2026-06-01,0,mobile,returning,treatment,1,2642.0
609,2026-06-01,0,desktop,returning,control,0,1264.6
610,2026-06-01,0,desktop,returning,treatment,0,2552.8
611,2026-06-01,0,desktop,returning,control,0,1235.9
612,2026-06-01,0,mobile,returning,control,0,1645.9
613,2026-06-01,0,desktop,returning,treatment,1,1284.5
614,2026-06-01,0,mobile,new,treatment,0,1488.8
615,2026-06-01,0,desktop,returning,control,0,1068.2
616,2026-06-01,0,desktop,new,control,0,1370.8
617,2026-06-01,0,desktop,returning,treatment,0,1248.9
618,2026-06-01,0,desktop,new,treatment,0,1704.2
619,2026-06-01,0,mobile,returning,treatment,0,1645.4
620,2026-06-01,0,mobile,returning,control,0,1666.6
621,2026-06-01,0,mobile,new,control,0,3186.7
622,2026-06-01,0,mobile,returning,treatment,0,2209.0
623,2026-06-01,0,desktop,new,control,0,990.9
624,2026-06-01,0,desktop,returning,treatment,1,1039.2
625,2026-06-01,0,mobile,new,treatment,0,2111.2
626,2026-06-01,0,mobile,returning,treatment,0,1644.7
627,2026-06-01,0,mobile,returning,control,0,2273.7
628,2026-06-01,0,mobile,new,control,0,1601.2
629,2026-06-01,0,desktop,returning,control,1,1662.5
630,2026-06-01,0,mobile,new,control,0,1904.4
631,2026-06-01,0,mobile,new,treatment,1,2864.2
632,2026-06-01,0,desktop,new,treatment,0,1468.6
633,2026-06-01,0,desktop,returning,control,0,1628.7
634,2026-06-01,0,mobile,new,control,0,2025.9
635,2026-06-01,0,desktop,returning,control,0,1416.1
636,2026-06-01,0,mobile,new,treatment,0,2537.6
637,2026-06-01,0,desktop,returning,treatment,0,1276.0
638,2026-06-01,0,mobile,new,treatment,0,2412.3
639,2026-06-01,0,desktop,returning,treatment,0,1243.7
640,2026-06-01,0,mobile,returning,treatment,0,3613.1
641,2026-06-01,0,mobile,new,treatment,0,2263.8
642,2026-06-01,0,mobile,new,treatment,0,1655.4
643,2026-06-01,0,desktop,new,treatment,0,1767.5
644,2026-06-01,0,desktop,returning,treatment,0,1836.6
645,2026-06-01,0,mobile,returning,treatment,0,1443.7
646,2026-06-01,0,mobile,returning,treatment,1,1617.6
647,2026-06-01,0,mobile,returning,treatment,0,1675.2
648,2026-06-01,0,desktop,returning,treatment,0,1140.7
649,2026-06-01,0,desktop,returning,control,0,1808.4
650,2026-06-01,0,mobile,new,treatment,0,2230.7
651,2026-06-01,0,mobile,new,treatment,0,1980.3
652,2026-06-01,0,mobile,new,treatment,0,1502.4
653,2026-06-01,0,desktop,returning,treatment,0,1547.8
654,2026-06-01,0,mobile,returning,treatment,0,1641.4
655,2026-06-01,0,mobile,returning,control,1,1343.9
656,2026-06-01,0,mobile,returning,treatment,0,1804.2
657,2026-06-01,0,mobile,returning,treatment,1,1558.0
658,2026-06-01,0,mobile,new,treatment,1,2233.3
659,2026-06-01,0,desktop,returning,control,0,1458.4
660,2026-06-01,0,desktop,returning,treatment,0,1400.1
661,2026-06-01,0,mobile,new,treatment,0,1863.6
662,2026-06-01,0,desktop,new,control,0,1256.8
663,2026-06-01,0,mobile,new,control,0,1545.1
664,2026-06-01,0,desktop,returning,treatment,1,996.4
665,2026-06-01,0,mobile,new,treatment,0,1838.3
666,2026-06-01,0,mobile,returning,control,0,1571.9
667,2026-06-01,0,desktop,returning,treatment,0,1211.4
668,2026-06-01,0,desktop,new,treatment,0,1336.2
669,2026-06-01,0,desktop,new,control,0,1447.5
670,2026-06-01,0,desktop,returning,control,0,2762.0
671,2026-06-01,0,desktop,returning,treatment,0,1377.7
672,2026-06-01,0,desktop,returning,treatment,0,1929.6
673,2026-06-01,0,desktop,new,control,0,1659.9
674,2026-06-01,0,mobile,returning,control,1,2260.1
675,2026-06-01,0,mobile,returning,control,0,1746.7
676,2026-06-01,0,mobile,returning,treatment,0,2032.2
677,2026-06-01,0,mobile,new,treatment,0,1403.0
678,2026-06-01,0,desktop,new,control,0,1013.5
679,2026-06-01,0,desktop,returning,treatment,0,1241.5
680,2026-06-01,0,desktop,returning,control,0,1297.6
681,2026-06-01,0,desktop,new,treatment,0,1213.8
682,2026-06-01,0,mobile,new,control,0,1508.3
683,2026-06-01,0,mobile,new,control,0,1977.6
684,2026-06-01,0,desktop,new,control,0,1231.2
685,2026-06-01,0,mobile,new,control,0,1496.1
686,2026-06-01,0,desktop,new,control,0,1208.4
687,2026-06-01,0,mobile,new,control,0,1315.7
688,2026-06-01,0,mobile,new,control,0,1469.4
689,2026-06-01,0,desktop,returning,control,0,930.2
690,2026-06-01,0,desktop,returning,control,0,1764.5
691,2026-06-01,0,desktop,returning,control,0,1291.5
692,2026-06-01,0,desktop,new,treatment,0,1505.6
693,2026-06-01,0,desktop,returning,treatment,0,1191.0
694,2026-06-01,0,desktop,new,control,0,1834.4
695,2026-06-01,0,mobile,returning,control,0,3436.2
696,2026-06-01,0,desktop,returning,treatment,0,1808.3
697,2026-06-01,0,desktop,returning,control,0,1056.6
698,2026-06-01,0,mobile,returning,control,0,2825.5
699,2026-06-01,0,mobile,new,control,0,2359.6
700,2026-06-01,0,mobile,returning,treatment,1,1990.6
701,2026-06-01,0,mobile,new,control,0,2551.8
702,2026-06-01,0,desktop,new,treatment,0,1800.3
703,2026-06-01,0,desktop,new,treatment,0,1692.4
704,2026-06-01,0,desktop,new,control,0,1720.3
705,2026-06-01,0,mobile,returning,treatment,0,1505.0
706,2026-06-01,0,desktop,returning,control,0,1405.7
707,2026-06-01,0,desktop,new,control,0,1696.9
708,2026-06-01,0,mobile,returning,treatment,0,1905.2
709,2026-06-01,0,mobile,returning,treatment,0,2755.9
710,2026-06-01,0,mobile,returning,treatment,0,2287.8
711,2026-06-01,0,mobile,returning,control,0,1916.9
712,2026-06-01,0,mobile,returning,treatment,0,1597.9
713,2026-06-01,0,desktop,new,treatment,0,1643.0
714,2026-06-01,0,mobile,new,treatment,0,2319.3
715,2026-06-01,0,desktop,new,treatment,0,1240.5
716,2026-06-01,0,mobile,returning,treatment,0,1958.3
717,2026-06-01,0,desktop,returning,treatment,0,1684.9
718,2026-06-01,0,desktop,returning,treatment,0,1269.9
719,2026-06-01,0,desktop,returning,control,0,1320.3
720,2026-06-01,0,mobile,new,control,0,2096.4
721,2026-06-01,0,desktop,new,control,0,1716.7
722,2026-06-01,0,mobile,new,treatment,0,1673.6
723,2026-06-01,0,mobile,returning,treatment,0,2720.0
724,2026-06-01,0,desktop,new,treatment,0,1831.7
725,2026-06-01,0,mobile,new,treatment,0,1987.5
726,2026-06-01,0,mobile,new,control,0,2091.4
727,2026-06-01,0,mobile,returning,treatment,1,1980.2
728,2026-06-01,0,desktop,new,control,0,1174.2
729,2026-06-01,0,desktop,returning,treatment,0,1676.4
730,2026-06-01,0,mobile,returning,treatment,0,1358.4
731,2026-06-01,0,mobile,new,treatment,0,2766.4
732,2026-06-01,0,mobile,new,control,0,2199.5
733,2026-06-01,0,desktop,returning,treatment,1,1371.8
734,2026-06-01,0,mobile,returning,treatment,0,2608.9
735,2026-06-01,0,mobile,new,treatment,0,1748.4
736,2026-06-01,0,desktop,returning,control,0,1414.3
737,2026-06-01,0,desktop,returning,control,0,1819.2
738,2026-06-01,0,mobile,returning,control,0,1745.8
739,2026-06-01,0,desktop,returning,control,0,2019.2
740,2026-06-01,0,desktop,returning,control,0,1914.7
741,2026-06-01,0,mobile,returning,treatment,0,2123.9
742,2026-06-01,0,mobile,new,treatment,0,1907.0
743,2026-06-01,0,mobile,returning,treatment,0,2193.1
744,2026-06-01,0,mobile,new,control,0,1853.9
745,2026-06-01,0,mobile,new,treatment,0,2253.8
746,2026-06-01,0,mobile,returning,treatment,1,1594.2
747,2026-06-01,0,mobile,returning,control,0,2093.3
748,2026-06-01,0,desktop,returning,control,0,1072.2
749,2026-06-01,0,desktop,returning,control,1,1373.9
750,2026-06-01,0,desktop,new,control,0,1200.4
751,2026-06-01,0,mobile,returning,control,0,1520.5
752,2026-06-01,0,desktop,new,treatment,1,1460.5
753,2026-06-01,0,desktop,returning,control,0,1621.7
754,2026-06-01,0,mobile,new,treatment,0,2377.3
755,2026-06-01,0,mobile,new,control,0,2156.3
756,2026-06-01,0,desktop,returning,treatment,0,1597.3
757,2026-06-01,0,mobile,new,treatment,0,2342.1
758,2026-06-01,0,desktop,returning,control,0,1257.5
759,2026-06-01,0,desktop,returning,treatment,0,1285.8
760,2026-06-01,0,desktop,returning,control,0,970.2
761,2026-06-01,0,mobile,returning,control,1,1609.9
762,2026-06-01,0,mobile,returning,control,0,1770.8
763,2026-06-01,0,desktop,returning,treatment,0,1795.2
764,2026-06-01,0,mobile,new,treatment,0,2460.1
765,2026-06-01,0,desktop,returning,control,1,1041.7
766,2026-06-01,0,mobile,returning,treatment,0,1644.4
767,2026-06-01,0,desktop,new,control,0,931.4
768,2026-06-01,0,mobile,new,treatment,0,1866.9
769,2026-06-01,0,mobile,returning,treatment,0,2822.1
770,2026-06-01,0,desktop,returning,treatment,0,1741.0
771,2026-06-01,0,desktop,returning,control,0,1305.1
772,2026-06-01,0,desktop,returning,control,0,785.8
773,2026-06-01,0,mobile,returning,treatment,0,2128.9
774,2026-06-01,0,desktop,returning,control,0,1275.4
775,2026-06-01,0,desktop,returning,control,0,1310.5
776,2026-06-01,0,mobile,returning,treatment,0,1867.1
777,2026-06-01,0,mobile,returning,control,0,1444.3
778,2026-06-01,0,desktop,new,control,0,1918.1
779,2026-06-01,0,mobile,returning,treatment,0,1933.7
780,2026-06-01,0,desktop,returning,treatment,0,1548.0
781,2026-06-01,0,mobile,returning,treatment,1,1679.3
782,2026-06-01,0,mobile,new,control,0,1887.6
783,2026-06-01,0,mobile,new,control,0,2017.9
784,2026-06-01,0,desktop,returning,control,1,959.8
785,2026-06-01,0,desktop,returning,treatment,0,1719.2
786,2026-06-01,0,mobile,returning,treatment,0,1515.1
787,2026-06-01,0,mobile,new,treatment,0,1507.4
788,2026-06-01,0,mobile,returning,treatment,1,2634.4
789,2026-06-01,0,mobile,new,treatment,0,1894.8
790,2026-06-01,0,mobile,returning,treatment,0,1591.0
791,2026-06-01,0,mobile,returning,control,0,1608.3
792,2026-06-01,0,mobile,new,treatment,0,1907.8
793,2026-06-01,0,mobile,returning,treatment,0,1596.5
794,2026-06-01,0,mobile,returning,treatment,0,1501.2
795,2026-06-01,0,mobile,new,treatment,0,2107.4
796,2026-06-01,0,mobile,returning,treatment,0,2323.9
797,2026-06-01,0,mobile,returning,treatment,0,1464.1
798,2026-06-01,0,mobile,new,control,0,2356.1
799,2026-06-01,0,desktop,returning,treatment,0,1541.9
800,2026-06-01,0,mobile,returning,control,0,1932.3
801,2026-06-01,0,mobile,returning,treatment,0,1301.3
802,2026-06-01,0,desktop,new,control,0,1379.8
803,2026-06-01,0,mobile,new,treatment,0,1698.2
804,2026-06-01,0,desktop,returning,treatment,0,2039.9
805,2026-06-01,0,mobile,returning,treatment,0,1612.7
806,2026-06-01,0,desktop,new,control,0,1469.2
807,2026-06-01,0,mobile,returning,control,0,1981.8
808,2026-06-01,0,desktop,returning,treatment,1,1435.9
809,2026-06-01,0,desktop,returning,treatment,0,1186.2
810,2026-06-01,0,mobile,returning,treatment,0,1598.8
811,2026-06-01,0,mobile,returning,treatment,0,2507.6
812,2026-06-01,0,desktop,returning,treatment,0,1849.7
813,2026-06-01,0,desktop,returning,control,0,1305.4
814,2026-06-01,0,desktop,returning,treatment,0,1607.2
815,2026-06-01,0,desktop,returning,control,0,1951.1
816,2026-06-01,0,desktop,returning,control,0,1516.0
817,2026-06-01,0,desktop,returning,treatment,0,1318.4
818,2026-06-01,0,desktop,returning,treatment,0,1372.3
819,2026-06-01,0,mobile,returning,control,0,3001.0
820,2026-06-01,0,desktop,returning,control,0,1354.2
821,2026-06-01,0,mobile,returning,control,0,1783.9
822,2026-06-01,0,mobile,new,treatment,0,1963.9
823,2026-06-01,0,mobile,returning,treatment,0,2428.4
824,2026-06-01,0,mobile,returning,treatment,0,2536.4
825,2026-06-01,0,mobile,new,control,0,1543.2
826,2026-06-01,0,mobile,returning,treatment,1,1939.0
827,2026-06-01,0,mobile,returning,control,0,1041.3
828,2026-06-01,0,mobile,returning,control,0,2235.6
829,2026-06-01,0,desktop,returning,control,0,1169.4
830,2026-06-01,0,mobile,returning,control,0,1875.2
831,2026-06-01,0,mobile,returning,treatment,0,2265.6
832,2026-06-01,0,desktop,new,control,0,1453.7
833,2026-06-01,0,mobile,new,treatment,0,1179.0
834,2026-06-01,0,desktop,returning,control,0,1583.0
835,2026-06-01,0,mobile,new,control,0,2370.5
836,2026-06-01,0,mobile,returning,treatment,0,2358.3
837,2026-06-01,0,desktop,returning,treatment,1,1897.0
838,2026-06-01,0,mobile,new,control,0,1562.9
839,2026-06-01,0,desktop,new,control,1,1897.8
840,2026-06-01,0,desktop,new,treatment,0,3247.7
841,2026-06-01,0,desktop,returning,control,0,1429.4
842,2026-06-01,0,desktop,new,control,1,1928.0
843,2026-06-01,0,desktop,new,treatment,0,1644.6
844,2026-06-01,0,desktop,new,treatment,0,1134.2
845,2026-06-01,0,mobile,returning,control,0,1440.4
846,2026-06-01,0,desktop,returning,treatment,0,1736.0
847,2026-06-01,0,desktop,returning,treatment,0,1200.2
848,2026-06-01,0,mobile,new,treatment,0,1688.6
849,2026-06-01,0,desktop,new,treatment,0,1509.4
850,2026-06-01,0,desktop,new,control,0,2232.8
851,2026-06-01,0,desktop,new,treatment,1,2012.0
852,2026-06-01,0,desktop,returning,treatment,0,1629.2
853,2026-06-01,0,desktop,returning,control,0,1900.6
854,2026-06-01,0,mobile,new,control,0,1715.3
855,2026-06-01,0,desktop,returning,control,0,1363.5
856,2026-06-01,0,desktop,returning,control,0,1285.9
857,2026-06-01,0,desktop,returning,control,1,1203.0
858,2026-06-01,0,desktop,new,control,0,1708.4
859,2026-06-01,0,mobile,returning,treatment,0,2630.6
860,2026-06-01,0,mobile,new,treatment,0,2311.1
861,2026-06-01,0,mobile,new,control,0,1468.9
862,2026-06-01,0,desktop,returning,control,0,1563.1
863,2026-06-01,0,mobile,new,control,1,2057.1
864,2026-06-01,0,desktop,returning,treatment,0,1942.4
865,2026-06-01,0,mobile,returning,control,0,1669.4
866,2026-06-01,0,mobile,returning,treatment,0,2164.4
867,2026-06-01,0,mobile,returning,treatment,0,2189.3
868,2026-06-01,0,desktop,new,control,1,1328.1
869,2026-06-01,0,mobile,new,treatment,0,2392.4
870,2026-06-01,0,mobile,new,control,0,1592.9
871,2026-06-01,0,desktop,returning,control,0,1157.2
872,2026-06-01,0,mobile,returning,treatment,0,1736.2
873,2026-06-01,0,desktop,new,treatment,0,1295.8
874,2026-06-01,0,desktop,new,control,0,2218.1
875,2026-06-01,0,mobile,returning,treatment,0,2026.5
876,2026-06-01,0,mobile,new,control,0,1642.0
877,2026-06-01,0,desktop,new,control,0,1007.5
878,2026-06-01,0,mobile,new,treatment,0,2226.9
879,2026-06-01,0,desktop,new,control,0,1959.6
880,2026-06-01,0,mobile,new,treatment,1,1809.7
881,2026-06-01,0,desktop,returning,treatment,0,1492.1
882,2026-06-01,0,mobile,returning,treatment,0,1222.2
